Predicted Price
1280.1929999999986
1374.0729999999996
1344.464
1719.0950000000003
1330.2574999999997
1290.3219999999994
1142.7580000000007
1345.4390000000005
1265.8190000000006
1304.757999999999
1713.2820000000004
1343.3139999999985
1361.4440000000004
1283.8290000000013
1571.7140000000002
1313.723
1334.0020000000006
1405.6990000000008
1524.4420000000005
1330.066
1754.8940000000005
1340.84
1415.928000000001
1264.7230000000015
1328.3265
1538.1939999999997
1750.114999999999
1201.8400000000008
1593.0150000000008
1965.9489999999994
1355.7390000000005
1341.6764999999994
1679.3100000000006
1401.0180000000005
1321.5460000000007
1361.132999999999
1588.2785000000001
1394.9385000000007
1649.9260000000002
1368.6290000000008
1194.9869999999987
1361.547
1427.0169999999996
1243.0559999999987
1312.6569999999986
1285.1570000000002
1627.973
1367.3080000000007
1443.8819999999996
1335.1400000000006
1282.659999999999
1594.6664999999994
1354.9889999999991
1542.866000000001
1444.8099999999995
1303.4649999999997
1272.2550000000006
1535.8885000000007
1265.5185999999992
1522.2319999999997
1373.475
1754.1099999999994
1753.1180000000008
1585.9089999999997
1346.269000000001
1638.2109999999989
1247.9059999999997
1677.107999999999
1551.7884999999992
1497.2350000000013
1627.758999999999
1454.7160000000001
1589.0179999999993
1678.5619999999983
1570.0999999999995
1561.8025000000007
1232.2880000000007
1233.0029999999992
1324.622499999999
1256.9950000000013
1358.0820000000003
1492.8660000000004
1350.2289999999996
1335.0020000000006
1569.7555000000002
1596.9550000000008
1295.896000000001
1444.9639999999993
1600.7200000000003
1574.5134999999996
1283.085999999999
1323.3214999999993
1411.972000000001
1432.9780000000005
1605.7115000000008
1537.4119999999998
1788.6080000000004
1340.072000000001
1284.518000000001
1273.1489999999994
1789.13
1252.229
1416.3349999999994
1198.325999999999
1366.3300000000006
1287.8270000000018
1453.2399999999993
1495.6680000000001
1574.4930000000008
1413.9659999999997
1734.2219999999995
1430.6990000000008
1386.3619999999996
1940.548500000001
1677.729999999999
1648.2320000000004
1306.0839999999992
1291.8442
1762.9540000000018
1426.7769999999991
1325.5800000000004
1403.4979999999996
1405.0989999999997
1423.8969999999995
1175.5440000000015
1240.845
1219.8249999999998
1525.5235
1413.5829999999999
1618.0539999999994
1554.0655
1403.932999999999
1143.7434999999998
1433.7819999999995
1518.8375000000003
1215.0459999999996
1310.5510000000002
1215.7029999999995
1373.7280000000005
1400.2049999999997
1293.0929999999998
1326.911999999999
1369.5499999999997
1208.8729999999996
1940.8324999999998
1611.0859999999998
1344.3155999999994
1330.1099999999994
1744.7519999999995
1580.4549999999997
1317.5219999999993
1950.731999999999
1740.1979999999994
1404.4589999999996
1268.263000000001
1236.8609999999996
1231.6824999999994
1412.5989999999993
1314.3629999999987
1300.5489999999993
1297.9029999999998
1275.6539999999993
1425.0219999999993
1203.3025000000002
1355.217
1289.0685999999994
1740.2769999999991
1367.66
1259.0285
1285.0000000000002
1301.896
1350.306
1428.712999999999
1451.1750000000009
1729.39
1141.4640000000018
1358.2469999999998
1611.0159999999994
1616.0300000000009
1572.0145000000005
1536.5389999999998
1329.9904999999992
1544.8740000000005
1503.58
1769.7260000000006
1240.0669999999998
1295.5920000000012
1601.5679999999984
1182.8469999999988
1238.0919999999996
1415.4439999999993
1737.2295000000001
1366.6020000000003
1123.4309999999996
1274.5010000000002
1495.1434999999994
1367.0079999999994
1453.759
1322.1079999999993
1725.9749999999983
1282.5920000000012
1281.1650000000016
1367.0294999999996
1340.3757999999998
1410.8030000000006
1350.1040000000007
1150.6129999999985
1662.7
1347.0110000000009
1323.319000000002
1418.0250000000005
1335.23
1295.9840000000013
1283.687000000001
1240.642
1775.2060000000001
1643.9990000000012
1575.969499999999
1268.2334999999991
1748.2320000000002
1385.317
1336.7299999999998
1299.6800000000014
1407.6580000000004
1272.2260000000003
1591.701000000002
1317.84
1613.5729999999999
1544.2630000000008
1248.9939999999997
1657.2049999999977
1281.0579999999998
1332.5879999999988
1357.5470000000005
1435.6719999999996
1343.3689999999995
1586.715000000001
1375.2089999999992
1503.0100000000007
1698.1199999999992
1278.2289999999991
1663.0499999999997
1722.0639999999999
1467.1099999999994
1311.2089999999996
1238.8999999999996
1134.096500000001
1662.760000000001
1295.0545000000006
1839.83
1517.3099999999997
1333.9349999999997
1286.7956000000004
1295.289
1270.2630000000004
1490.5290000000002
1283.1175
1756.9060000000006
1426.401
1418.7520000000002
1286.9335999999996
1570.4109999999991
1773.8140000000008
1295.5126000000005
1284.2390000000014
1699.674999999999
1328.4609999999989
1753.0350000000005
1279.2964999999995
1276.344
1372.914000000001
1311.6090000000008
1392.7480000000007
1303.7559999999987
1324.713999999999
1205.274
1644.9989999999996
1774.5900000000015
1588.3095000000008
1414.5839999999996
1229.0599999999986
1434.5669999999993
1454.7989999999993
1554.6689999999994
1341.4039999999984
1787.4419999999998
1397.2514999999996
1744.855999999999
1668.7829999999992
1520.0559999999998
1764.8929999999998
1225.8949999999998
1395.3170000000014
1324.245
1423.4740000000002
1335.9397999999999
1450.1420000000007
1343.5839999999994
1344.8505999999986
1638.3010000000002
1336.5930000000008
1412.5050000000003
1341.5266000000001
1270.6569999999997
1812.2060000000013
1391.4239999999998
1251.7190000000007
1385.3700000000008
1887.9475000000023
1205.2789999999993
1299.691
1665.2829999999997
1186.4230000000011
1316.9480000000008
1327.5140000000015
1508.0749999999998
1666.1039999999991
1359.5940000000003
1503.3340000000005
1207.569499999999
1760.5249999999996
1230.781999999999
1237.9804999999992
1274.4619999999998
1298.7549999999994
1430.6249999999989
1256.2709999999993
1459.5950000000003
1283.6455
1329.1109999999999
1516.4949999999992
1319.1170000000006
1333.1600000000005
1848.8569999999982
1670.6729999999993
1324.5274999999986
1141.1430000000014
1381.968
1303.651999999999
1300.7860000000007
1757.0750000000003
1617.3090000000004
1274.2380000000005
